custom_id,choice_index,message_content,inclusionChatGPTClean,response.body.model
564,4,"This paper should be excluded because it analyzes social media posts rather than using survey data related to air pollution.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
566,0,"This paper reviews deep learning methods for enhancing situational awareness under adverse weather and does not involve survey data or focus on air pollution.

output_json
{
""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
566,1,"This paper focuses on deep learning methods for image restoration under adverse weather for first responders rather than using survey data on air pollution or air quality perceptions.  
output_json
{
""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
566,2,"This paper is excluded because it is a review of deep learning techniques for image restoration under adverse weather and does not involve survey data on air pollution.  
output_json
{
  ""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
566,3,"This paper is excluded because it surveys deep learning image restoration for weather effects rather than using survey data on air pollution or air quality.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
566,4,"Excluded because it is a computer vision survey on image restoration under adverse weather and does not involve survey data or focus on air pollution.  
output_json  
{
""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
549,0,"This study employs a cross-sectional survey to assess physicians’ knowledge, attitudes, and practices regarding air pollution, directly meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
549,1,"This study uses a self-administered survey to assess physicians’ knowledge, attitudes, and practices regarding air pollution, thus meeting all inclusion criteria.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
549,2,"This study should be included because it uses a cross-sectional survey to assess physicians’ knowledge, attitudes, and practices regarding air pollution as its primary focus.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
549,3,"This paper should be included because it is a cross-sectional survey study assessing physicians’ knowledge, attitudes, and practices specifically regarding air pollution.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
549,4,"The study uses a survey to assess physicians’ knowledge, attitudes, and practices specifically regarding air pollution.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
388,0,"This RCT intervention study uses survey data to assess behavior change related to air pollution exposure in pregnant women, directly addressing air pollution preventive measures.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
388,1,"The paper should be included because it uses survey questionnaires to assess and change behaviors specifically aimed at reducing air pollution exposure among pregnant women.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
388,2,"This study evaluates an air pollution exposure intervention using survey-based measures of preventive behaviors in pregnant women, so it meets the inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
388,3,"The study employs survey-based data on air pollution preventive behaviors as the primary research method and focuses on air pollution exposure interventions, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
388,4,"This study uses survey-based questionnaires to assess and change air pollution exposure behaviors in pregnant women, focusing directly on air pollution preventive practices.

output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
136,0,"This study uses questionnaire surveys to assess public perceptions and acceptable levels of PM2.5, directly addressing air pollution.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
136,1,"This paper uses primary questionnaire survey data to study public perceptions and acceptable levels of PM2.5 exposure, directly focusing on air pollution, so it should be included.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
136,2,"This study employs questionnaire surveys to examine public perceptions and acceptable levels of outdoor PM2.5 pollution in China, meeting the criteria for inclusion.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
136,3,"This paper should be included because it uses questionnaire survey data to assess public perceptions and acceptable levels of PM2.5, directly focusing on air pollution.  
output_json  
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
136,4,"This study uses primary survey data on PM2.5 exposure and risk perception, focusing directly on air pollution outcomes.  
output_json  
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
638,0,"This paper reanalyzes survey data on asthma prevalence among schoolchildren in relation to sulfur oxide air pollution, thus meeting all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
638,1,"This paper reanalyzes survey data on SO₂ air pollution and asthma prevalence in schoolchildren, thus meeting the criteria for inclusion.  
output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
638,2,"This paper reinvestigates survey data on bronchial asthma prevalence in schoolchildren in relation to sulfur oxide air pollution, satisfying the criteria for using survey data focused on air pollution.  
output_json  
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
638,3,"Included because it reinvestigates survey data on bronchial asthma prevalence in schoolchildren relative to ambient sulfur oxide air pollution levels.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
638,4,"This paper reanalyzes survey data on asthma prevalence in schoolchildren against sulfur oxide pollution levels, directly meeting the criteria for survey-based air pollution research.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
132,0,"This study uses nationally representative survey data to examine air pollution information access and related exposure-reducing behaviors, directly meeting all inclusion criteria.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
132,1,"This study uses nationally representative survey data on air pollution information access and behavior, focusing on air pollution exposure and reduction.  
output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
132,2,"This study uses nationally representative survey data to examine access to air pollution information and related exposure-reducing behaviors, meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
132,3,"This study uses a nationally representative survey to examine digital access to and behaviors around air pollution information, directly focusing on air pollution-related exposures.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
132,4,"This study uses nationally representative survey data to examine sociodemographic access to air pollution information and related behavior uptake, so it meets all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
609,0,"This paper should be included because it is a community-based survey study analyzing determinants and health perceptions of indoor air pollution.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
609,1,"This study uses a community-based survey to assess determinants of indoor air pollution and related health perceptions, directly meeting inclusion criteria for survey-based air pollution research.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
609,2,"This study uses a community-based survey to examine determinants and health impacts of indoor air pollution, meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
609,3,"This study uses a cross-sectional household survey to assess determinants and health impacts of indoor air pollution, satisfying all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
609,4,"This community-based cross-sectional survey uses primary survey data to study indoor air pollution determinants and perceived health impacts, focusing on pollution aspects.

output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
187,0,"Excluded: the study develops a decision support system using multi‐criteria methods rather than collecting or analyzing survey data on air pollution.

output_json
{
""inclusion"": ""excluded""
}",excluded,o4-mini-2025-04-16
187,1,"The paper is excluded because it does not use survey data as a primary research method.  

output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
187,2,"This paper is excluded because it develops a decision support system using MCDM methods rather than using survey data on air pollution.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
187,3,"This paper is excluded because it does not use survey data but instead develops a decision support system using multi-criteria decision-making methods.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
187,4,"This paper should be excluded because it does not use survey data but instead develops a decision support system using multicriteria analysis methods.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
323,0,"This paper includes both measured indoor air pollutant levels and a questionnaire survey of occupants’ sick building syndrome symptoms related to air pollution, so it meets all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
323,1,"This paper should be included because it uses a primary questionnaire survey on sick building syndrome alongside pollutant measurements, focusing on indoor air pollution.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
323,2,"This study directly measures indoor air pollutants and uses a concurrent questionnaire survey of sick building syndrome symptoms to assess occupants’ perceptions of air quality related to pollution.  
output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
323,3,"This study includes primary survey data on occupant perceptions of indoor air pollution and focuses on pollutant concentrations, so it meets the inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
323,4,"This study includes primary survey data on occupants’ sick building syndrome symptoms and focuses on indoor air pollutant levels as primary outcomes, so it meets all criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
639,0,"This paper is excluded because it does not use survey data as a primary research method but instead relies on knowledge-based rules and monitoring data.  
output_json  
{
  ""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
639,1,"The paper is excluded because it does not use survey data as a primary research method.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
639,2,"This paper does not employ survey data as a primary research method, focusing instead on a rule‐based decision support system for PM2.5 effects analysis.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
639,3,"This paper should be excluded because it does not use survey data as a primary research method but rather a knowledge‐based and monitoring data approach.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
639,4,"The paper relies on expert knowledge and monitoring data rather than any survey data collection, so it does not meet the requirement for survey-based methods.

output_json
{
  ""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
261,0,"The paper is excluded because it surveys local government officers about policy integration rather than using survey data on air pollution or air quality outcomes.  
output_json  
{  
""inclusion"": [""excluded""]  
}",excluded,o4-mini-2025-04-16
261,1,"This paper is excluded because, although it uses survey data, it focuses on policy integration processes rather than on air pollution outcomes or perceptions.  
output_json  
{  
  ""inclusion"": [""excluded""]  
}",excluded,o4-mini-2025-04-16
261,2,"Included because it employs a questionnaire survey of local government officers on Local Air Quality Management and focuses on air pollution policy integration.  
output_json  
{""inclusion"":[""included""]}",included,o4-mini-2025-04-16
261,3,"The paper should be excluded because it examines policy integration processes rather than air pollution or air quality outcomes.  
output_json  
{
""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
261,4,"This paper is excluded because, although it uses survey data, it focuses on policy integration processes rather than on air pollution outcomes or exposures.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
487,0,"This study uses online survey data to examine perceptions of radon as an indoor air pollutant and thus meets all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
487,1,"The paper should be included because it uses survey data on radon air pollution as a primary method and focuses on mitigating an indoor air pollutant.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
487,2,"This paper should be included because it uses online survey data as part of a mixed-methods study focused on indoor radon pollution mitigation.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
487,3,"This paper is included because it uses online survey data to examine barriers and facilitators for mitigating radon (an indoor air pollutant) in homes.  
output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
487,4,"This study uses online surveys to examine perceptions of radon—a recognized indoor air pollutant—and barriers/facilitators to its mitigation, thus meeting all criteria for inclusion.

output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
66,0,"This study should be included because it employs pre- and post-surveys to assess children’s perceptions of air pollution, focusing on indoor and outdoor pollution.  
output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
66,1,"This paper should be included because it employs pre- and post-surveys to measure children’s perceptions of air pollution as a primary research method.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
66,2,"The study uses pre- and post-surveys to measure children’s air pollution perceptions, fitting the survey-based research focus on air pollution outcomes.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
66,3,"The paper uses pre- and post‐surveys of children’s air pollution perceptions as a primary research method and focuses on pollution aspects, so it meets all inclusion criteria.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
66,4,"The study uses pre- and post-surveys on children’s air pollution perception to evaluate a serious game intervention focused on indoor and outdoor air pollution.  
output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
640,0,"This paper surveys students’ and teachers’ perceptions of air pollution using a questionnaire, directly focusing on pollution aspects and meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
640,1,"This study uses primary survey data to assess perceptions of air pollution among students and teachers, meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
640,2,"This study uses survey data to assess perceptions of air pollution among students and teachers, fitting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
640,3,"Meets all criteria: uses survey data to assess perceptions of air pollution as the primary focus among pupils and teachers.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
640,4,"This study uses survey data to assess pupils’ and teachers’ perceptions of air pollution, meeting all criteria for inclusion.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
641,0,"This paper is a literature review of studies on air pollution perceptions rather than a primary survey-based research study.  
output_json  
{  
  ""inclusion"": [""excluded""]  
}",excluded,o4-mini-2025-04-16
641,1,"This paper is a literature review without original survey data on air pollution perceptions, so it does not meet the primary research requirement.

output_json
{
""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
641,2,"Excluded because it is a literature review of existing studies rather than an original survey‐based research on air pollution perception.

output_json
{
  ""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
641,3,"This is a literature review rather than an empirical survey‐based study, so it is excluded.

output_json
{
  ""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
641,4,"This paper is a theoretical and methodological review without original survey data.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
315,0,"This study uses primary survey data to examine elderly people’s knowledge, attitudes, and intentions regarding PM2.5 prevention, directly focusing on air pollution aspects.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
315,1,"This study uses a cross-sectional survey to assess elderly individuals’ knowledge, attitudes, and behavioral intentions specifically regarding PM2.5 air pollution, thus meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
315,2,"This study should be included because it employs a cross-sectional survey to examine elderly people’s knowledge, attitudes, and behavioral intentions concerning PM2.5 air pollution.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
315,3,"This study uses a cross-sectional survey of elderly participants to assess knowledge, attitudes, and intentions specifically regarding PM2.5 air pollution.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
315,4,"This study uses primary survey data to assess elderly knowledge, attitudes, and behavioral intentions specifically related to PM2.5 air pollution, so it meets all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
426,0,"The paper includes primary survey data on air pollution decision-support needs and awareness, fitting the criteria for inclusion.

output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
426,1,"This paper should be included because it employs survey data on decision-support tools specifically for air pollution mitigation and assesses stakeholder awareness of air pollution linkages.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
426,2,"This study should be excluded because its primary focus is on evaluating decision‐support tools rather than on air pollution or air quality outcomes or perceptions themselves.  
output_json
{
  ""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
426,3,"This paper reports a survey-based study on decision-makers’ perceptions and needs regarding tools for air pollution mitigation, satisfying all criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
426,4,"This paper is excluded because it surveys professionals’ needs for decision-support tools rather than collecting survey data on air pollution outcomes or perceptions.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
642,0,"This survey study uses primary data to assess young people’s knowledge and perceptions of outdoor air pollution and anti‐smog measures, so it meets all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
642,1,"This study uses survey data to assess young people’s knowledge and perceptions specifically about air pollution, meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
642,2,"This study uses survey data to assess young people’s knowledge and perceptions of outdoor air pollution and related anti-smog measures, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
642,3,"This study uses primary survey data on young people’s knowledge and perceptions of outdoor air pollution and aligns directly with the focus on air pollution as a primary outcome.  
output_json  
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
642,4,"This study uses a survey of young people’s knowledge and perceptions of air pollution and applies statistical methods, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
420,0,"This study surveys traffic policemen on air pollution knowledge, perceptions, and prevention behaviors using primary survey data, directly focusing on outdoor air pollution and meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
420,1,"This study uses survey data to examine perceptions and behaviors related to outdoor air pollution among traffic policemen, meeting all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
420,2,"This cross-sectional survey study assesses traffic policemen’s knowledge, perception, and self-prevention behaviors regarding outdoor air pollution, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
420,3,"This study uses survey data to assess knowledge, perceptions, and behaviors related to outdoor air pollution among traffic policemen.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
420,4,"This cross-sectional survey study examines traffic policemen’s knowledge, perceptions, and self-prevention behaviors specifically related to outdoor air pollution, meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
341,0,"This study uses survey data to examine perceptions of air pollution, making it relevant to our focus on air pollution risk attitudes.  
output_json  
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
341,1,"This paper uses survey data to examine perceptions and attitudes toward air pollution as its primary focus, so it should be included.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
341,2,"This study employs survey data to analyze perceptions and behaviors related to outdoor air pollution, meeting all inclusion criteria.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
341,3,"This study uses survey data to examine perceptions of air pollution as a primary outcome, meeting all inclusion criteria.  
output_json  
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
341,4,"This study employs survey data to examine perceptions, knowledge, and behaviors related specifically to outdoor air pollution.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
180,0,"This paper is excluded because it uses survey data on solar panel investment and energy cost savings without measuring or analyzing air pollution or air quality outcomes directly.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
180,1,"The paper is excluded because it focuses on solar panel investment and energy savings without using survey data on air pollution or air quality as a primary outcome or explanatory variable.

output_json
{
""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
180,2,"This study uses survey data on solar panel investments and energy savings but does not focus on air pollution outcomes or perceptions.  
output_json  
{
""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
180,3,"This study uses survey data but focuses on solar panel investment and energy savings rather than air pollution or air quality outcomes.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
180,4,"The study uses survey data on solar panel adoption and energy savings but does not focus on air pollution or air quality outcomes or perceptions as a primary variable.  
output_json
{
  ""inclusion"": [""excluded""]
}",excluded,o4-mini-2025-04-16
373,0,"This study uses survey data to examine actual and perceived air pollution in China, meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
373,1,"This study uses nationally representative survey data to examine perceptions of outdoor air pollution and links them to actual pollution levels, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
373,2,"This study uses nationwide survey data to analyze perceptions and actual measures of air pollution in China, focusing on pollution outcomes, thus meeting all criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
373,3,"This study uses China Social Survey data to examine perceptions of outdoor air pollution and actual pollution levels, meeting all criteria.  
output_json
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
373,4,"This study uses survey data to examine perceptions of and actual outdoor air pollution in China, making air pollution the primary focus of its analysis.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
486,0,"This paper should be included because it uses a cross-sectional survey to assess adolescents’ knowledge about haze (a form of air pollution) as the primary outcome.  
output_json  
{""inclusion"":[""included""]}",included,o4-mini-2025-04-16
486,1,"This study is a cross-sectional survey using primary data on haze (air pollution) knowledge among adolescents, meeting the inclusion criteria.  
output_json  
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
486,2,"This study only assesses adolescents’ knowledge about haze rather than using survey data to examine air pollution levels, exposures, or perception-related outcomes.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
486,3,"This study uses a cross-sectional survey to assess adolescents’ knowledge of outdoor air pollution (haze) and thus meets all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
486,4,"This study is a cross-sectional survey of adolescents’ knowledge about haze (air pollution), meeting the survey-based air pollution focus criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
325,0,"This study uses primary survey data to examine residents’ protective behaviors in response to city smog (air pollution), so it meets all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
325,1,"This study uses survey data to examine residents’ protective behaviours in response to city smog (air pollution), so it should be included.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
325,2,"This paper should be included because it is a survey-based study examining residents’ protective behaviors in response to city smog (air pollution) in Hefei, China.

output_json
{
  ""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
325,3,"Include: the study uses survey data to analyze residents’ protective behaviours in response to city smog, directly focusing on air pollution.  
output_json  
{
""inclusion"": [""included""]
}",included,o4-mini-2025-04-16
325,4,"This paper should be included because it uses survey data to examine residents’ responses to outdoor air pollution (city smog) in Hefei, China.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
617,0,"This paper is excluded because it does not use survey data as a primary research method but focuses on emission inventories using monitoring and observational data.  
output_json  
{  
  ""inclusion"": [""excluded""]  
}",excluded,o4-mini-2025-04-16
617,1,"This paper is excluded because it develops an emission inventory using technical source data rather than any survey of air pollution perceptions or related survey data methods.  
output_json  
{  
  ""inclusion"": [""excluded""]  
}",excluded,o4-mini-2025-04-16
